country,origin,system,status,url,date_recorded
Russia,Soviet Union,596 BMP-2(K),destroyed,https://i.postimg.cc/cHs46kKN/10-11-2022-BMP-2-destroyed-Kherson-region.png,2022-10-25
Russia,Soviet Union,596 BMP-2(K),destroyed,https://i.postimg.cc/J4gnKQFb/10-06-2022-BMP-2-x-2-destroyed-Velyka-Olexandrivka-Kherson-region.png,2022-10-25
Russia,Soviet Union,596 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1584490371987668992,2022-10-25
Russia,Soviet Union,596 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1584494128075010051,2022-10-25
Russia,Soviet Union,596 BMP-2(K),abandoned,https://twitter.com/UAWeapons/status/1584532037829939200,2022-10-25
Russia,Soviet Union,596 BMP-2(K),captured,https://i.postimg.cc/qqqJxtXb/10-05-2022-BMP-2-captured-Kherson-region.png,2022-10-25
Russia,Soviet Union,596 BMP-2(K),captured,https://i.postimg.cc/k4rmf6fn/1002-bmp2-capt.jpg,2022-10-25
Russia,Soviet Union,598 BMP-2(K),destroyed,https://i.postimg.cc/Hk71bCpR/1010-bmp2-destr.jpg,2022-10-26
Russia,Soviet Union,598 BMP-2(K),destroyed,https://i.postimg.cc/bN5jGvj1/1013-bmp2-destr.jpg,2022-10-26
Russia,Russia,6 'Orlan-20' ''Kartograf'' reconnaissance UAV,destroyed,https://twitter.com/UAWeapons/status/1561282572369403904,2022-08-23
Russia,Soviet Union,6 100mm MT-12 anti-tank gun,captured,https://i.postimg.cc/c4m22Vn1/1004-mt-12-capt.jpg,2022-10-16
Russia,Soviet Union,6 152mm 2A36 Giatsint-B,destroyed,https://i.postimg.cc/qBmcjWWk/1020-2-A36-Giatsint-B-destr.jpg,2022-10-09
Russia,Soviet Union,6 152mm 2A36 Giatsint-B,damaged,https://i.postimg.cc/43zbPyRM/1024-2-A36-Giatsint-B-dam.jpg,2022-10-09
Russia,Soviet Union,6 152mm 2S5 Giatsint-S,captured,https://twitter.com/UAWeapons/status/1571185439502962688,2022-09-18
Russia,Soviet Union,6 152mm 2S5 Giatsint-S,captured,https://i.postimg.cc/X7Y4HBp7/1001-2s5.jpg,2022-09-18
Russia,Soviet Union,6 203mm 2S7M Malka,destroyed,https://i.postimg.cc/ZKBZC2t9/1012-2s7-malka-destr.jpg,2022-11-01
Russia,Russia,6 9A331 TLAR (for 9K331 Tor-M1),captured,https://twitter.com/UAWeapons/status/1568224082503802881,2022-09-10
Russia,Russia,6 9A331M TLAR (for 9K332 Tor-M2),captured,https://i.postimg.cc/j54cx58N/1018-9-A331-M-TLAR-for-Tor-M2-capt.jpg,2022-10-09
Russia,Russia,6 BMP-2M,destroyed,https://twitter.com/UAWeapons/status/1575201856715821056,2022-09-29
Russia,Russia,6 KamAZ-5350 with KS-45719-7M crane,captured,https://i.postimg.cc/QCJWDwSM/1003-Kam-AZ-5350-with-KS-45719-7-M-crane.jpg,2022-09-10
Russia,Russia,6 MP-1IM signals vehicle,destroyed,https://i.postimg.cc/mZjs3KJK/1007-MP-1-IM-destr.jpg,2022-10-24
Russia,Russia,6 Mi-28 attack helicopter,destroyed,https://i.postimg.cc/d1w1860v/66591.png,2022-10-06
Russia,Russia,6 R-149AKSh-1 command and signals vehicle,destroyed,https://twitter.com/UAWeapons/status/1551216224897581057,2022-07-25
Russia,Russia,6 R-330BMV Borisoglebsk-2B,destroyed,https://i.postimg.cc/wBF2QYQt/1006-Borisoglebsk-2-B-destr.jpg,2022-11-18
Russia,Russia,6 REM-KL recovery vehicle,destroyed,https://i.postimg.cc/XvmSs4PB/1011-mtlb-REM-KL-destr.jpg,2022-10-21
Russia,Soviet Union,6 T-62MV,damaged,https://i.postimg.cc/xjWHFMwX/1000-t62mv-dam-aband.jpg,2022-10-20
Russia,Soviet Union,6 T-62MV,abandoned,https://i.postimg.cc/xjWHFMwX/1000-t62mv-dam-aband.jpg,2022-10-20
Russia,Soviet Union,6 T-62MV,captured,https://i.postimg.cc/Tws21jVg/1001-t62mv-capt.jpg,2022-10-20
Russia,Soviet Union,6 T-62MV,captured,https://i.postimg.cc/1RgwHJjx/1002-t62mv-capt.jpg,2022-10-20
Russia,Soviet Union,6 T-62MV,captured,https://i.postimg.cc/J074zcv2/1010-t62mv-capt.jpg,2022-10-30
Russia,Russia,6 T-72BA,captured,https://i.postimg.cc/bvKbbG1N/1003.jpg,2022-07-16
Russia,Russia,6 T-72BA,damaged,https://i.postimg.cc/D0DT1XGd/1006-t72ba.jpg,2022-08-20
Russia,Russia,6 T-72BA,captured,https://i.postimg.cc/D0DT1XGd/1006-t72ba.jpg,2022-08-20
Russia,Russia,6 T-72BA,destroyed,https://i.postimg.cc/63BxRw4S/1002-t72ba.jpg,2022-08-30
Russia,Russia,6 T-90M,destroyed,https://twitter.com/UAWeapons/status/1596126216133971969,2022-11-28
Russia,Soviet Union,6 UAZ-469 jeep,destroyed,https://i.postimg.cc/qBPkvkhM/1000.jpg,2022-07-11
Russia,Russia,6 Unknown SPG,destroyed,https://twitter.com/UAWeapons/status/1557723130054864897,2022-08-13
Russia,Russia,6 Unknown SPG,damaged,https://i.postimg.cc/brmSsT57/1001-unkn-spg.jpg,2022-08-23
Russia,Russia,6 Unknown T-80,destroyed,https://i.postimg.cc/TYwjZjKp/1003-unkn-t80.jpg,2022-09-14
Russia,Russia,6 Unknown T-80,destroyed,https://i.postimg.cc/C1DV6CDC/1011-t80-destr.jpg,2022-10-01
Russia,Russia,6 Ural-63704-0010 Tornado-U,destroyed,https://twitter.com/UAWeapons/status/1557364322963263488,2022-08-13
Russia,Russia,6 ZALA 421-16Е2,destroyed,https://twitter.com/UAWeapons/status/1596555550741106689,2022-11-28
Russia,Russia,6 ZALA 421-16Е2 reconnaissance UAV,captured,https://twitter.com/UAWeapons/status/1576500730478764032,2022-10-03
Russia,Soviet Union,6 ZSU-23-4 Shilka,destroyed,https://twitter.com/UAWeapons/status/1561728714936909827,2022-08-23
Russia,Soviet Union,6 ZSU-23-4 Shilka,captured,https://twitter.com/UAWeapons/status/1568353478149292032,2022-09-10
Russia,Soviet Union,60 152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/RZxCkVbD/1000-msta-b-capt.jpg,2022-10-29
Russia,Soviet Union,60 152mm 2S3(M) Akatsiya,captured,https://i.postimg.cc/595f9PS7/1006-2s3-akatsiya.jpg,2022-09-17
Russia,Russia,60 BMD-4M,captured,https://i.postimg.cc/CxGLCNhQ/2022-03-04-BMD-4-M-captured-Hostomel.jpg,2022-12-09
Russia,Russia,60 T-80BVM,destroyed,https://twitter.com/UAWeapons/status/1590825960148193280,2022-11-12
Russia,Russia,60 T-80BVM,destroyed,https://i.postimg.cc/dt1qYDkp/1008-t80bvm-destr.jpg,2022-11-12
Russia,Russia,60 T-80BVM,destroyed,https://i.postimg.cc/wBG63pCF/1015-t80bvm-destr.jpg,2022-11-12
Russia,Soviet Union,60 Unknown BMP-1/2,destroyed,https://i.postimg.cc/cCQkvVch/1009-unkn-bmp.jpg,2022-09-03
Russia,Soviet Union,606 BMP-2(K),destroyed,https://i.postimg.cc/8zCXSTDt/1050-bmp2-destr.jpg,2022-11-08
Russia,Soviet Union,606 BMP-2(K),destroyed,https://i.postimg.cc/wTf486QF/1019-bmp2-destr-4-11.jpg,2022-11-08
Russia,Soviet Union,606 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1588215458204979206,2022-11-08
Russia,Soviet Union,606 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1589360080457461763,2022-11-08
Russia,Soviet Union,606 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1589181759211524098,2022-11-08
Russia,Soviet Union,606 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1589609652278685696,2022-11-08
Russia,Soviet Union,606 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1588955655255511040,2022-11-08
Russia,Soviet Union,606 BMP-2(K),abandoned,https://twitter.com/UAWeapons/status/1589181759211524098,2022-11-08
Russia,Soviet Union,606 BMP-2(K),captured,https://i.postimg.cc/RZ0rKsXp/1013-bmp2-capt-6-11.jpg,2022-11-08
Russia,Soviet Union,606 BMP-2(K),captured,https://i.postimg.cc/sxFyJYvQ/1006-bmp2-capt-7-11.jpg,2022-11-08
Russia,Soviet Union,606 BMP-2(K),damaged,https://twitter.com/UAWeapons/status/1589590305158107137,2022-11-08
Russia,Soviet Union,606 BMP-2(K),captured,https://twitter.com/UAWeapons/status/1589590305158107137,2022-11-08
Russia,Soviet Union,607 BMP-2(K),captured,https://i.postimg.cc/WtL7HfSQ/1004-bmp2-capt.jpg,2022-11-09
Russia,Soviet Union,609 BMP-2(K),captured,https://i.postimg.cc/v8fzL25R/1007-2x-bmp2-capt.jpg,2022-11-10
Russia,Soviet Union,61 122mm BM-21 Grad,destroyed,https://twitter.com/UAWeapons/status/1538098093375295489,2022-06-28
Russia,Soviet Union,61 122mm BM-21 Grad,damaged,https://i.postimg.cc/43SsyRyt/1000-bm21.jpg,2022-09-09
Russia,Soviet Union,61 122mm BM-21 Grad,captured,https://i.postimg.cc/43SsyRyt/1000-bm21.jpg,2022-09-09
Russia,Soviet Union,61 122mm BM-21 Grad,damaged,https://i.postimg.cc/FKBjwrRR/1015-bm21-grad.jpg,2022-09-09
Russia,Soviet Union,61 122mm BM-21 Grad,captured,https://i.postimg.cc/FKBjwrRR/1015-bm21-grad.jpg,2022-09-09
Russia,Soviet Union,61 152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/L57pxBf6/1019-msta-b-capt.jpg,2022-11-01
Russia,Soviet Union,61 152mm 2S3(M) Akatsiya,captured,https://twitter.com/UAWeapons/status/1571180289560297476,2022-09-18
Russia,Russia,61 BMD-4M,destroyed,https://i.postimg.cc/wB9P5sq2/BMD-4-M-destroyed.png,2022-12-11
Russia,Soviet Union,61 T-80BV,destroyed,https://twitter.com/UAWeapons/status/1559189995625275396,2022-08-16
Russia,Soviet Union,61 Unknown BMP-1/2,destroyed,https://twitter.com/RALee85/status/1544721320658755588,2022-07-08
Russia,Soviet Union,61 Unknown BMP-1/2,destroyed,https://twitter.com/Blue_Sauron/status/1544968755091886080,2022-07-08
Russia,Soviet Union,61 Unknown BMP-1/2,destroyed,https://i.postimg.cc/MGBmJvXH/1000-unkn-bmp.jpg,2022-09-05
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/9XNzFcG2/1136-Ural-43206.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/x87dsP08/1137-Ural-43206.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/WbFzdxnk/1138-Ural-43206.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/jSfDFBnb/1139-Ural-43206.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,ttps://i.postimg.cc/d0KhPnGT/1140-Ural-43206.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/3NWRCqQz/1143-Ural-43206-2x.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/W35zZvCM/1144-Ural-43206.jpg,2022-07-28
Russia,Russia,61 Ural-43206,damaged,https://i.postimg.cc/R0QNMfTp/1141-Ural-43206-abandoned-and-damaged.jpg,2022-07-28
Russia,Russia,61 Ural-43206,abandoned,https://i.postimg.cc/R0QNMfTp/1141-Ural-43206-abandoned-and-damaged.jpg,2022-07-28
Russia,Russia,61 Ural-43206,captured,https://i.postimg.cc/pTWyyTGW/1142-Ural-43206-captured.jpg,2022-07-28
Russia,Russia,61 Ural-43206,destroyed,https://i.postimg.cc/d0KhPnGT/1140-Ural-43206.jpg,2022-07-29
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/k5JHD6gC/1006-kamaz6x6-destr-05-10.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/65YjvFKt/2022-03-30-Kam-AZ-6x6-destroyed-Severynivka.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/SQcfW3WH/2022-04-03-Kam-AZ-destroyed-Zdvyzhivka.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/fLmKnn4F/2022-04-04-Kam-AZ-6x6-destroyed-Chernihiv.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/Kj77x3Gm/2022-04-06-Kam-AZ-6x6-x2-destroyed-Zdvyzhivka.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/hjqw60zS/2022-04-17-Kam-AZ-6x6-destroyed.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/m2hddnXY/2022-04-17-Kam-AZ-6x6-destroyed-x2.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/XqxYpqSC/2022-04-25-Kam-AZ-6x6-destroyed-Shestovytsya.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/6pjhsgwh/2022-04-27-Kam-AZ-6x6-destroyed.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/jjBQ2fDw/2022-04-27-Kam-AZ-6x6-destroyed-2.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,destroyed,https://i.postimg.cc/fLsGnc2f/2022-05-08-Kam-AZ-6x6-x3.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,captured,https://i.postimg.cc/Jzcg1cmK/1005-kamaz6x6-capt-24-09.jpg,2022-12-09
Russia,Russia,612 KamAZ 6x6,captured,https://i.postimg.cc/vThpW6mG/2022-04-13-Kam-AZ-6x6-captured.jpg,2022-12-09
Russia,Russia,613 KamAZ 6x6,damaged,https://i.postimg.cc/k4xtYPg3/1001-kamaz6x6-damaged.jpg,2022-12-11
Russia,Russia,614 KamAZ 6x6,destroyed,https://i.postimg.cc/RVD2bQc5/1020-kamaz6x6-destr.jpg,2022-12-13
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/28gSVGz0/1025-bmp2-destr.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/9QwwcLR6/1017-2x-bmp2-destr.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/g0yZ97Z4/1002-bmp2-destr-27-10.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/RVqK3GkV/1003-bmp2-destr-11-09.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/wTPJDLz5/1004-bmp2-destr-11-09.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/V6D0vb4C/1005-bmp2-destr-05-10.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),destroyed,https://i.postimg.cc/vBQ6Gv7y/1006-bmp2-destr-05-10.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),damaged,https://i.postimg.cc/fLVPtcWv/1026-bmp2-dam.jpg,2022-11-12
Russia,Soviet Union,617 BMP-2(K),captured,https://i.postimg.cc/mgH9jkZv/1007-bmp2-capt-27-10.jpg,2022-11-12
Russia,Soviet Union,62 122mm BM-21 Grad,captured,https://twitter.com/UAWeapons/status/1568224082503802881,2022-09-10
Russia,Soviet Union,62 152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/s24WYqxj/1015-msta-b-capt.jpg,2022-11-12
Russia,Soviet Union,62 152mm 2S3(M) Akatsiya,captured,https://i.postimg.cc/596nHfVj/2022-09-11-2-S3.jpg,2022-09-19
Russia,Russia,62 KamAZ 6x6 tanker,destroyed,https://i.postimg.cc/mDMRdfrF/1082-Kam-AZ-6x6-tanker.jpg,2022-07-28
Russia,Russia,62 KamAZ 6x6 tanker,destroyed,https://i.postimg.cc/SQ6kCh5B/1080-Kam-AZ-6x6-tanker.jpg,2022-07-28
Russia,Russia,62 KamAZ 6x6 tanker,destroyed,https://i.postimg.cc/Hs3mvtT3/1081-Kam-AZ-6x6-tanker.jpg,2022-07-28
Russia,Russia,62 R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/hG3XBMx7/2022-03-20-r-149ma1.jpg,2022-10-18
Russia,Russia,62 R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/ZRbn7YVc/2022-05-26-r-149ma1.jpg,2022-10-18
Russia,Russia,62 R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/2SBtfPrv/2022-09-30-R-149-MA1.png,2022-10-18
Russia,Russia,62 R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/pT66ndrm/1005-r149ma1-capt.jpg,2022-11-02
Russia,Soviet Union,62 T-80BV,destroyed,https://i.postimg.cc/d36ngNXM/1014-t80bv.jpg,2022-08-18
Russia,Soviet Union,62 T-80BV,destroyed,https://i.postimg.cc/8k7tNFWS/1000-t72b.jpg,2022-08-21
Russia,Soviet Union,62 T-80BV,destroyed,https://i.postimg.cc/HLByRhfp/1013-t80bv.jpg,2022-08-22
Russia,Russia,62 T-80BVM,captured,https://i.postimg.cc/hG5kw26r/1006-t80bvm-captured-and-stripped.jpg,2022-11-28
Russia,Russia,62 T-80BVM,captured,https://i.postimg.cc/NfVhpKMn/1000-t80bvm-capt.jpg,2022-11-28
Russia,Russia,62 Ural-43206,captured,https://i.postimg.cc/MKxHdbD5/1007-ural-43206.jpg,2022-07-30
Russia,Russia,622 KamAZ 6x6,destroyed,https://i.postimg.cc/ZKQCgynR/1010-kamaz6x6-destr.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,destroyed,https://i.postimg.cc/rwtKLFR9/1011-kamaz6x6-destr.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,destroyed,https://i.postimg.cc/mrfhZfQW/1012-kamaz6x6-destr.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,destroyed,https://i.postimg.cc/HxTx5wZS/1027-kam-AZ6x6-destr-11-10-22.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,destroyed,https://i.postimg.cc/T14YZZRS/1022-kamaz6x6-destr.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,destroyed,https://i.postimg.cc/4d4fnJyq/1034-kamaz6x6-destr.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,captured,https://i.postimg.cc/90MQgWjZ/1021-kamaz6x6-capt.jpg,2022-12-15
Russia,Russia,622 KamAZ 6x6,captured,https://i.postimg.cc/P5BvL8nc/1002-kamaz6x6-capt.jpg,2022-12-15
Russia,Soviet Union,625 BMP-2(K),destroyed,https://i.postimg.cc/v8PJX4tz/1007-bmp2-destr.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),destroyed,https://i.postimg.cc/s2Rq173V/1016-bmp2-destr.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),destroyed,https://i.postimg.cc/pTs60SzT/1019-bmp2-destr.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),destroyed,https://i.postimg.cc/Nf5WnQNw/1020-bmp2-destr.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),destroyed,https://i.postimg.cc/MT6LmwcN/1021-bmp2-destr.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),destroyed,https://i.postimg.cc/fykg1vfv/1028-bmp2-destr.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),captured,https://i.postimg.cc/hP6HWNwQ/1024-bmp2-capt.jpg,2022-11-13
Russia,Soviet Union,625 BMP-2(K),captured,https://i.postimg.cc/3xGzKn5S/1008-bmp2-capt.jpg,2022-11-13
Russia,Russia,625 KamAZ 6x6,destroyed,https://i.postimg.cc/SKQKBcJZ/1003-Kam-AZ-6x6-destr.jpg,2022-12-17
Russia,Russia,625 KamAZ 6x6,destroyed,https://i.postimg.cc/DmVk735v/1011-Kam-AZ-6x6-destr.jpg,2022-12-17
Russia,Russia,625 KamAZ 6x6,destroyed,https://i.postimg.cc/nV9LfFht/1014-Kam-AZ-6x6-destr.jpg,2022-12-17
Russia,Soviet Union,627 BMP-2(K),destroyed,https://i.postimg.cc/FHP1szZC/1010-bmp2-destr.jpg,2022-11-14
Russia,Soviet Union,627 BMP-2(K),destroyed,https://i.postimg.cc/brWJX4NL/2022-11-12-BMP-2.jpg,2022-11-14
Russia,Russia,628 KamAZ 6x6,destroyed,https://i.postimg.cc/kGsPnCwD/549.png,2022-12-21
Russia,Russia,628 KamAZ 6x6,destroyed,https://i.postimg.cc/7YBrdxfW/5420.png,2022-12-21
Russia,Russia,628 KamAZ 6x6,destroyed,https://i.postimg.cc/Jh8pVgvy/437h.png,2022-12-21
Russia,Russia,628 KamAZ 6x6,destroyed,https://twitter.com/UAWeapons/status/1608155282416308224,2022-12-30
Russia,Russia,628 KamAZ 6x6,destroyed,https://i.postimg.cc/ryQJRk6m/1020-kamaz-6x6-destr-28-12-22.jpg,2022-12-30
Russia,Russia,629 KamAZ 6x6,damaged,https://i.postimg.cc/T33BKY7m/c6.png,2022-12-23
Russia,Russia,629 KamAZ 6x6,captured,https://i.postimg.cc/T33BKY7m/c6.png,2022-12-23
Russia,Soviet Union,63 122mm BM-21 Grad,destroyed,https://twitter.com/UAWeapons/status/1542892786348851200,2022-07-02
Russia,Soviet Union,63 122mm BM-21 Grad,destroyed,https://postimg.cc/XpyBXMF7,2022-08-13
Russia,Russia,63 KamAZ 6x6 tanker,destroyed,https://i.postimg.cc/rwJ13Wwy/1006-kamaz-6x6-tanker.jpg,2022-08-04
Russia,Russia,63 R-149MA1 command and staff vehicle,captured,https://i.postimg.cc/ht7ZMCwd/1011-R149-MA1-capt.jpg,2022-10-25
Russia,Russia,63 R-149MA1 command and staff vehicle,captured,https://twitter.com/UAWeapons/status/1590771444002488320,2022-11-12
Russia,Soviet Union,63 T-80BV,captured,https://twitter.com/UAWeapons/status/1561729247223418880,2022-08-23
Russia,Soviet Union,63 Unknown BMP-1/2,destroyed,https://i.postimg.cc/gkxRLbgp/1002.jpg,2022-07-09
Russia,Russia,63 Ural-43206,damaged,https://i.postimg.cc/9F3SwNRP/1007-ural43206.jpg,2022-08-04
Russia,Russia,63 Ural-43206,captured,https://i.postimg.cc/9F3SwNRP/1007-ural43206.jpg,2022-08-04
Russia,Russia,63 Ural-43206,destroyed,https://i.postimg.cc/NGkNyL0N/1020-ural43206.jpg,2022-08-18
Russia,Soviet Union,630 BMP-2(K),destroyed,https://i.postimg.cc/qv18r54j/1005-2x-bmp2-destr-14-11.jpg,2022-11-16
Russia,Soviet Union,630 BMP-2(K),captured,https://i.postimg.cc/ZYNFNHx5/1001-bmp2-capt-14-11.jpg,2022-11-16
Russia,Soviet Union,630 BMP-2(K),destroyed,https://i.postimg.cc/CLbYCM9c/1009-bmp2-destr.jpg,2022-11-18
Russia,Soviet Union,634 BMP-2(K),destroyed,https://i.postimg.cc/905b1SRr/1002-bmp2-destr.jpg,2022-11-22
Russia,Soviet Union,634 BMP-2(K),destroyed,https://i.postimg.cc/X7gLcsVY/1006-bmp2-destr.jpg,2022-11-22
Russia,Soviet Union,634 BMP-2(K),captured,https://i.postimg.cc/zBRpC5fs/1001-bmp2-capt.jpg,2022-11-22
Russia,Soviet Union,634 BMP-2(K),captured,https://i.postimg.cc/DfLBm2Hs/1007-bmp2-capt.jpg,2022-11-22
Russia,Soviet Union,635 BMP-2(K),captured,https://i.postimg.cc/Xq4bFz4G/1004-bmp2-capt.jpg,2022-11-24
Russia,Soviet Union,64 122mm BM-21 Grad,damaged,https://twitter.com/UAWeapons/status/1550508867930529794,2022-07-24
Russia,Soviet Union,64 152mm 2S3(M) Akatsiya,captured,https://twitter.com/Poutsup/status/1572255014046818306,2022-09-22
Russia,Russia,64 R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/y6gsmSzS/10-20-2022-destroyed-Belgorod.png,2022-10-26
Russia,Russia,64 R-149MA1 command and staff vehicle,destroyed,https://i.postimg.cc/8CLPx3kc/1008-R-149-MA1-destr.jpg,2022-11-24
Russia,Russia,64 T-80BVM,destroyed,https://i.postimg.cc/SKVJwv66/f48.png,2022-12-23
Russia,Russia,64 T-80BVM,captured,https://i.postimg.cc/DZ4Snh33/t0.png,2022-12-23
Russia,Russia,64 T-80BVM,destroyed,https://i.postimg.cc/GhMyZ78q/1006-t80bvm-destr.jpg,2022-12-26
Russia,Soviet Union,642 BMP-2(K),destroyed,https://twitter.com/UAWeapons/status/1596126216133971969,2022-11-28
Russia,Soviet Union,642 BMP-2(K),destroyed,https://i.postimg.cc/qRtTMPyS/1002-bmp2-destr.jpg,2022-11-28
Russia,Soviet Union,642 BMP-2(K),destroyed,https://i.postimg.cc/L6h6SzQm/1004-bmp2-destr.jpg,2022-11-28
Russia,Soviet Union,642 BMP-2(K),destroyed,https://i.postimg.cc/BvzBh5zt/1006-bmp2-destr.jpg,2022-11-28
Russia,Soviet Union,642 BMP-2(K),destroyed,https://i.postimg.cc/NFFYgc4d/1008-bmp2-destr.jpg,2022-11-28
Russia,Soviet Union,642 BMP-2(K),destroyed,https://i.postimg.cc/ydwnNhh2/1011-bmp2-destr.jpg,2022-11-28
Russia,Soviet Union,642 BMP-2(K),destroyed,https://i.postimg.cc/SKtfdz2H/11-11-2022-BMP-2-destroyed.png,2022-11-28
Russia,Soviet Union,647 BMP-2(K),destroyed,https://i.postimg.cc/bJfDTvjT/1000-bmp2-destr.jpg,2022-11-30
Russia,Soviet Union,647 BMP-2(K),destroyed,https://i.postimg.cc/3RjybH8H/1006-bmp2-destr.jpg,2022-11-30
Russia,Soviet Union,647 BMP-2(K),destroyed,https://i.postimg.cc/L8h147Tz/1017-bmp2-destr.jpg,2022-11-30
Russia,Soviet Union,647 BMP-2(K),destroyed,https://i.postimg.cc/Mp4jnDPg/1021-bmp2-destr.jpg,2022-11-30
Russia,Soviet Union,647 BMP-2(K),damaged,https://i.postimg.cc/439HV9jy/1009-bmp2-dam-capt.jpg,2022-11-30
Russia,Soviet Union,647 BMP-2(K),captured,https://i.postimg.cc/439HV9jy/1009-bmp2-dam-capt.jpg,2022-11-30
Russia,Soviet Union,649 BMP-2(K),destroyed,https://i.postimg.cc/7hLDgc8Z/1002-bmp2-destr.jpg,2022-12-05
Russia,Soviet Union,649 BMP-2(K),destroyed,https://i.postimg.cc/DyMfc2zk/1012-bmp2-destr.jpg,2022-12-05
Russia,Soviet Union,649 BMP-2(K),captured,https://i.postimg.cc/m2D2McBy/1005-bmp2-capt.jpg,2022-12-05
Russia,Soviet Union,65 122mm BM-21 Grad,destroyed,https://i.postimg.cc/FKnHxtc6/1002.jpg,2022-07-26
Russia,Soviet Union,65 122mm BM-21 Grad,captured,https://i.postimg.cc/jqDdtNLQ/1009-bm21.jpg,2022-09-11
Russia,Soviet Union,65 122mm BM-21 Grad,captured,https://i.postimg.cc/nrjWgnVB/1011-bm21.jpg,2022-09-11
Russia,Soviet Union,65 122mm BM-21 Grad,captured,https://i.postimg.cc/Y0tKKV9b/1012-bm21.jpg,2022-09-11
Russia,Soviet Union,65 152mm 2A65 Msta-B howitzer,destroyed,https://twitter.com/UAWeapons/status/1591883021598310400,2022-11-14
Russia,Soviet Union,65 152mm 2A65 Msta-B howitzer,damaged,https://i.postimg.cc/90BMsYQ0/1004-msta-b-dam-capt.jpg,2022-11-14
Russia,Soviet Union,65 152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/90BMsYQ0/1004-msta-b-dam-capt.jpg,2022-11-14
