country,origin,system,status,matID,url
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7468,https://i.postimg.cc/cJVz3g10/r3.jpg
Russia,Soviet Union,Unknown BTR-D/BMD-2,destroyed,7469,https://i.postimg.cc/RZpyMpj3/r1.jpg
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,7471,https://i.postimg.cc/brQwkgCy/h5.jpg
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,7472,https://i.postimg.cc/J7Jnf71f/h6.jpg
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,7473,https://i.postimg.cc/mgK888Mz/79.png
Russia,Russia,Unknown BTR-80/BTR-82A,destroyed,7474,https://twitter.com/UAWeapons/status/1507114939764420620
Russia,Russia,Unknown AFV,destroyed,7475,https://i.postimg.cc/Fs4CpZw6/665h.png
Russia,Russia,Unknown AFV,destroyed,7476,https://i.postimg.cc/nhwF3St9/96.png
Russia,Russia,Unknown AFV,destroyed,7477,https://i.postimg.cc/CLjRn2mS/59.png
Russia,Russia,Unknown AFV,destroyed,7478,https://i.postimg.cc/NMzzCDvd/4331.png
Russia,Russia,Unknown AFV,destroyed,7479,https://i.postimg.cc/76JL8hdw/at1.png
Russia,Russia,Unknown AFV,destroyed,7480,https://i.postimg.cc/HLcmjK2t/at2.png
Russia,Russia,Unknown AFV,destroyed,7481,https://i.postimg.cc/tCqHF7kJ/at3.png
Russia,Russia,Unknown AFV,destroyed,7482,https://i.postimg.cc/kGTN1hXj/3gj.png
Russia,Russia,Unknown AFV,destroyed,7483,https://i.postimg.cc/5N5fZdwK/4dh.png
Russia,Russia,Unknown AFV,destroyed,7484,https://i.postimg.cc/Sx6dtt0k/468p.png
Russia,Russia,Unknown AFV,destroyed,7485,https://i.postimg.cc/13G5v1WB/790.jpg
Russia,Russia,Unknown AFV,destroyed,7486,https://i.postimg.cc/pVJm0S9H/u4.jpg
Russia,Russia,Unknown AFV,destroyed,7487,https://i.postimg.cc/1z4BJ97X/32.png
Russia,Russia,Unknown AFV,destroyed,7488,https://twitter.com/UAWeapons/status/1505493946922942469
Russia,Russia,Unknown AFV,destroyed,7489,https://twitter.com/UAWeapons/status/1505649091627339781
