country,origin,system,status,url
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/gkmWVDpv/336.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/HxVW1CCJ/Screenshot-8212.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/C1DyRDFk/h89.jpg
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/rpPCMn2C/b89.png
NA,Soviet Union,T-72B,damaged,https://i.postimg.cc/85dm6pjK/44565.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/FRhY7mzP/75.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/X7wjb8tg/Screenshot-8214.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/Y0Fpjf0M/Screenshot-8216.png
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/FHN9sS4X/Screenshot-8217.png
NA,Russia,T-80U,captured,https://i.postimg.cc/y8cSr8c9/3321.png
NA,Russia,T-80UK,captured,https://i.postimg.cc/bJJr8yDm/f6.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/2SK7crq5/4g.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/vZ108y86/j767.jpg
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/Z5VK9XR3/v77.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/DzNv6s1w/v88.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/tTr6V12R/m99.jpg
NA,Soviet Union,T-72A,destroyed,https://postimg.cc/F1SGt9BP
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/bvhJB8xz/774.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/dQZQWvBp/Screenshot-8218.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/T30TyPdL/Screenshot-8219.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/m2PYCSvv/6y.jpg
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/zXtR3QK8/744.png
NA,Soviet Union,T-64BV,damaged,https://i.postimg.cc/SsQHDVNQ/5579.png  
NA,Soviet Union,T-64BV,captured,https://twitter.com/UAWeapons/status/1499400684747165696/photo/4 
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/h4mwkPMy/r21.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/V6sZ4m3s/33d.jpg
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/1RfB2NxM/347.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/W4N1CS83/v1.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/bJrQTfV9/874.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/sfc4VWKG/g54.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/2jXwxtBd/v98.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/fT7PD9Wq/f16.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/cLxJ0xJS/f233.png
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/NjMRMZ82/fds.png
NA,Russia,T-80U,captured,https://i.postimg.cc/NFcMZCk0/55444.jpg
NA,Russia,T-80UK,captured,https://i.postimg.cc/1tcPVmD9/4435.jpg
NA,Russia,T-80BVM,captured,https://i.postimg.cc/ncLZMtrJ/g45.jpg
NA,Russia,T-90A,captured,https://i.postimg.cc/L8cMyYT9/44f.jpg
NA,Russia,Unknown tank,captured,https://i.postimg.cc/V6sZ4m3s/33d.jpg
NA,Soviet Union,BRM-1K,captured,https://i.postimg.cc/k4XpdWZb/665.jpg
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/R0sQ7kcf/79.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/kMwP5WQ0/8k.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/Qdw6LXPV/98u.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/HLgyxQ2D/v2.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/bvKVcWVk/44433.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/L5R8zQNj/d13.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/J02KQvJG/4322.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/SKhJwYXP/4703.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/Xv95D8vY/579.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/mrwKqRw8/Screenshot-8952.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/SNc6Bh3F/524.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/x11CC0NR/550.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/wx2TJysb/4f2.jpg 
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/3wSr3YWv/g66.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/zXqyhypY/Screenshot-8404.png
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/DwP0wn1y/Screenshot-8485.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/Fs5rrPFD/g66.png
NA,Russia,T-72B Obr. 1989,captured,https://postimg.cc/hzvFw3c2
NA,Russia,T-72B3,captured,https://i.postimg.cc/DzQV61cq/dbb.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/prGV0k4f/Screenshot-8069.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/05cN22jz/Screenshot-8075.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/2Sv4t0Pb/b90.png
NA,Soviet Union,T-72B,damaged,https://i.postimg.cc/yYx8J43v/Screenshot-8073.png
NA,Russia,T-72B Obr. 1989,abandoned,https://i.postimg.cc/13CTS2R9/431f.png
NA,Russia,T-72B3,captured,https://postimg.cc/q6CYJkkd
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/TPknCLcF/55433.jpg 
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/KcgFMz7v/543.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/bwPz8VWX/6522.jpg
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/hvz00pQc/432u.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/Nfx4tqpS/5580.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/TwswzQQW/f69.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/qBYJLRq1/63.png 
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/mrc8qtCb/3368.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/sxhcr26w/668.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/1RnbffKV/328.png
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/XqKGyZDp/Screenshot-8354.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/zD2FmSBx/j76.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/BQMW1NcT/g3d.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/pXqsWfDd/f68.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/43R30CTS/350.png
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/Nf5WZ40V/32da.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/VkNQR04y/2r.jpg
NA,Russia,T-72B Obr. 1989,abandoned,https://i.postimg.cc/Y08W5pnP/557723.png
NA,Russia,T-72B3,abandoned,https://i.postimg.cc/SKkpzp7Z/aa2.jpg
NA,Russia,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/LsDFt0xm/aa3.jpg
NA,Soviet Union,T-80BV,abandoned,https://i.postimg.cc/3NSNyzNR/ff3.jpg
NA,Russia,T-80U,abandoned,https://i.postimg.cc/YqhYV3pF/764.png
NA,Russia,T-80UK,abandoned,https://i.postimg.cc/VvcXHJpv/d27.png
NA,Russia,T-80BVM,abandoned,https://i.postimg.cc/NFFhC8rz/3350.jpg
NA,Russia,T-90A,captured,https://i.postimg.cc/2Sk1L977/66534.jpg
NA,Russia,Unknown tank,captured,https://i.postimg.cc/MK00cndM/k8.png
NA,Soviet Union,BRM-1K,captured,https://i.postimg.cc/x8ZVc6HH/887.png
NA,Soviet Union,BMP-1Khs,captured,https://i.postimg.cc/RhPSKmCZ/421.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/8c0jfFn1/b6.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/B65zvHbK/b6.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/x16gjzR1/442.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/D0J34rK1/v554.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/L6z7w58H/331.png
NA,Russia,T-72B3,abandoned,https://i.postimg.cc/1t68G6Ls/Screenshot-8400.png
NA,Russia,T-72B3 Obr. 2016,abandoned,https://i.postimg.cc/T3WhvbLL/v54.png
NA,Soviet Union,T-80BV,damaged,https://i.postimg.cc/s2wR9DPH/768.png
NA,Russia,T-80U,captured,https://i.postimg.cc/xCF0twG5/b6.png
NA,Russia,T-80UK,captured,https://i.postimg.cc/DZ0Q5pHc/6652.png
NA,Russia,T-80BVM,captured,https://i.postimg.cc/BvrV7rWP/v66.png
NA,Russia,T-90A,captured,https://i.postimg.cc/Pf9Tm660/b7.png
NA,Russia,Unknown tank,captured,https://i.postimg.cc/Dz8rx8Cw/54220.jpg
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/Lsr4xKW8/d43.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/XJB5Rt2B/4ffh.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/fbsfnMYf/bb3.jpg
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/8kFRhmxQ/872.png 
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/rwZrBrTp/4fh.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/t4z6JH5f/3d14.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/BZ7r1kkf/3d2.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/htLpLCsr/gw.png
NA,Soviet Union,T-72AV,damaged,https://i.postimg.cc/9MqLyHJZ/764.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/Qt3jK6LJ/66577.png
NA,Russia,T-72B Obr. 1989,abandoned,https://i.postimg.cc/6pD3WrQj/gy67.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/xChnM7jX/n2.png 
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/02qrVz7s/33f.png
NA,Soviet Union,T-72AV,damaged,https://i.postimg.cc/PxkdsRX3/438.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/3RKjWRVn/6657.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/ncXNZ3Yr/zx3.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/pXQz9HB6/67.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/rmQmjFmn/542.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/FKXqgKZj/n8.jpg
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/gcVRwKgk/v56.png
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/C5cvXW27/6656.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/7LmZpjbQ/3k.png
NA,Soviet Union,T-72A,damaged,https://i.postimg.cc/DZXDG2k3/779.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/T1P7tLF4/3k.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/J0Rvd5GM/7688.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/44FRHhP5/456.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/Ssmvwcc0/4378.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/J0Rvd5GM/7688.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/8PS5zQYB/4310.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/kg4xSgBn/470.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/tCmsLt4j/4f.png
NA,Soviet Union,T-64BV,abandoned,https://i.postimg.cc/Vsq8kSn5/4317.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/kMY3gDcd/5425.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/MZ4c9fkY/478.jpg
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/brZ2rDJN/3561.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/5tS4wn32/578.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/KzsFBDcQ/f3.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/J00T0v1j/335s.png
NA,Soviet Union,T-72A,abandoned,https://i.postimg.cc/nc1WwSy5/f6.png
NA,Soviet Union,T-72AV,captured,https://postimg.cc/TpB4Xtbs/ec2c4921
NA,Soviet Union,T-72B,captured,https://i.postimg.cc/QxrxMb4D/k88.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/5yy3byX2/43j.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/1R8dSsf4/54fd.png
NA,Soviet Union,T-64BV,damaged,https://i.postimg.cc/wvzPRKsx/333.png
NA,Soviet Union,T-64BV,destroyed,https://tass.ru/armiya-i-opk/13840645
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/Mp371YRh/675.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/VNx7Xd0x/n86.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/SsTkvvtc/46.png
NA,Russia,T-72B Obr. 1989,destroyed,https://i.postimg.cc/zBCBJNs4/360.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/QNPryLw9/7699.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/d32cVDQj/5790.jpg
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/Prbxm2KX/5g7.jpg
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/XNTgS10c/b8.jpg
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/brNRFNVw/46.png
NA,Soviet Union,T-72B,destroyed,https://i.postimg.cc/rpZdfjt7/5gh.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/R0ppMFNQ/448.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/QMfV9BST/35g.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/CKwKbTnN/5799.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/hGsW7Rwk/36hp.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/NjXyQSDr/3ds.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/GpYjry8V/46.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/mr5q9Wcz/5gk.png 
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/YS3Jpmpz/4799.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/nrRXyX9x/367.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/x1B22Yvq/7755.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/x82n2HvR/4f3.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/KcdDngcj/556.png 
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/4x2WCZvL/135.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/26gB7bZC/Screenshot-8450.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/TYpy76wY/k89.jpg
NA,Soviet Union,T-72AV,damaged,https://i.postimg.cc/HxryM4jS/Screenshot-8449.png
NA,Soviet Union,T-64BV,destroyed,https://twitter.com/oryxspioenkop/status/1502605989400489990  
NA,Soviet Union,T-64BV,destroyed,https://ren.tv/news/v-rossii/949310-dva-cheloveka-pogibli-pri-krushenii-vertoleta-v-rostovskoi-oblasti
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/1tPVQmb4/4fd6.png
NA,Soviet Union,T-72AV,damaged,https://postimg.cc/jCmC8Nx5
NA,Soviet Union,T-72B,damaged,https://i.postimg.cc/Zqj182jJ/987.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/tTsYnFXR/325.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/3NC7kwDJ/mn6.png
NA,Soviet Union,T-64BV,captured,https://i.postimg.cc/ncy3jWxy/55488.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/KjG2nQzc/4f220.png
NA,Soviet Union,T-72AV,captured,https://i.postimg.cc/9XPRbTw9/f43.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/W4yTJ718/n89.jpg
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/gc8PP5ZG/d3.png
NA,Soviet Union,T-72AV,abandoned,https://i.postimg.cc/1ttjTBH0/4455.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/8k2Hgm1B/Screenshot-8397.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/QNzHJ4Yk/n2.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/bJq11m9D/4320.png
NA,Soviet Union,T-72A,captured,https://i.postimg.cc/J7XmSTvF/542g.png
NA,Soviet Union,T-64BV,abandoned,https://postimg.cc/cg7mbbzG
NA,Soviet Union,T-72A,abandoned,https://postimg.cc/62xczXYh
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/gkPg5HgC/Screenshot-8289.png
NA,Soviet Union,T-72A,abandoned,https://postimg.cc/87FbS5YH
NA,Soviet Union,T-64BV,destroyed,https://postimg.cc/PvwcD3Fp
NA,Soviet Union,T-72A,destroyed,https://postimg.cc/5jvTwsWN
NA,Soviet Union,T-72AV,destroyed,https://postimg.cc/vxWKbZt6
NA,Soviet Union,T-72B,destroyed,https://postimg.cc/HVgK3bT0
NA,Russia,T-72B Obr. 1989,destroyed,https://postimg.cc/f3bh0QRp
NA,Russia,T-72B3,destroyed,https://postimg.cc/YvjdC8vQ
NA,Russia,T-72B3 Obr. 2016,destroyed,https://postimg.cc/KR09bC8Z
NA,Soviet Union,T-80BV,destroyed,https://i.postimg.cc/QdHyx61H/57.png
NA,Russia,T-80U,destroyed,https://i.postimg.cc/cHbtsDMx/a1.png
NA,Russia,T-80UK,destroyed,https://i.postimg.cc/hPY0MfcX/5579.png
NA,Russia,T-80BVM,destroyed,https://i.postimg.cc/XNdxpWCR/b788.png
NA,Russia,T-90A,destroyed,https://i.postimg.cc/43C4BpW2/bn8.png
NA,Russia,Unknown tank,destroyed,https://postimg.cc/kDPjqNFh
NA,Soviet Union,BRM-1K,destroyed,https://i.postimg.cc/wBfFwpNT/6680.png
NA,Soviet Union,BMP-1Khs,destroyed,https://i.postimg.cc/d1y6JQnH/b65.png
NA,Soviet Union,MT-LB,destroyed,https://i.postimg.cc/j5sDNGpb/d33.png
NA,Soviet Union,MT-LB with ZU-23 AA gun,destroyed,https://i.postimg.cc/3w8MF5T8/f43.png
NA,Soviet Union,MT-LBM 6MB,destroyed,https://i.postimg.cc/rw7JS1Gj/h8.jpg
NA,Soviet Union,MT-LB Ambulance,destroyed,https://i.postimg.cc/QMknpc1R/uk.jpg
NA,Soviet Union,MT-LBu,destroyed,https://i.postimg.cc/hvwCSsR7/ukk.jpg
NA,Soviet Union,1V13 battery fire control center,destroyed,https://i.postimg.cc/wjbJR968/gh.jpg
NA,Soviet Union,2S1 with ZU-23 AA gun,destroyed,https://i.postimg.cc/26swMW6w/ug1.png
NA,Soviet Union,9P149 Shturm-S ATGM carrier,destroyed,https://i.postimg.cc/sgX9wz9K/44fj.jpg
NA,Russia,R-149MA1 unified command and staff vehicle,destroyed,https://i.postimg.cc/L6z7w58H/331.png
NA,Russia,R-149MA3 command and staff vehicle,destroyed,https://i.postimg.cc/7hcLKtkP/r35.png
NA,Soviet Union,1V119 artillery battalion fire direction vehicle,destroyed,https://i.postimg.cc/pV3Rk7Nn/Screenshot-8931.png
NA,Russia,TZM-T reloader vehicle (for TOS-1A),destroyed,https://i.postimg.cc/pLJvWLmD/Screenshot-8932.png
NA,Soviet Union,Unknown BTR-D/BMD-2,destroyed,https://i.postimg.cc/JzLmCkzr/Screenshot-8933.png
NA,Russia,Unknown AFV,destroyed,https://i.postimg.cc/Xq15xBFb/542j.jpg
NA,Soviet Union,BMP-1(P),destroyed,https://i.postimg.cc/hvVRMBmD/f35.png
NA,Soviet Union,BMP-2,destroyed,https://postimg.cc/hXc2bHM2
NA,Soviet Union,BMP-2K,destroyed,https://postimg.cc/F1SGt9BP
NA,Russia,BMP-3,destroyed,https://i.postimg.cc/tC7dxFFt/r2d.png
NA,Soviet Union,BMD-2,destroyed,https://i.postimg.cc/LsmnzMrK/13.png
NA,Russia,BMD-4M,destroyed,https://i.postimg.cc/8PnpHpHM/32fd.png
NA,Russia,BTR-82A,damaged,https://postimg.cc/kVDPCNz0
NA,Soviet Union,BTR-80,damaged,https://postimg.cc/w12pvjgD
NA,Soviet Union,BTR-D,abandoned,https://i.postimg.cc/R0KVpG33/Screenshot-8272.png
NA,Soviet Union,BTR-ZD 'Skrezhet',abandoned,https://postimg.cc/yDMtjPBF
NA,Russia,BTR-MDM 'Rakushka',abandoned,https://i.postimg.cc/3NZBVjmC/j8l.jpg
NA,Russia,KamAZ-63968 'Typhoon',abandoned,https://postimg.cc/SXqk7XMx
NA,Russia,K-4386 Typhoon-VDV,abandoned,https://postimg.cc/fVYM97kP
NA,Russia,K-53949 Typhoon-K,abandoned,https://i.postimg.cc/kMY6zXXK/g43.png
NA,Russia,K-53949 'Linza',abandoned,https://i.postimg.cc/ZKHxv1VF/d12.png
NA,Russia,GAZ Tigr-M,abandoned,https://i.postimg.cc/vTzf9VLH/f2.png
NA,Italy,Iveco LMV 'Rys',abandoned,https://i.postimg.cc/vHLG8bfn/352.png
NA,Russia,MP-2IM signals vehicle,damaged,https://i.postimg.cc/fR5byVj2/k88.jpg
NA,Russia,Barnaul-T 9С932-1 automated system for air defence units,captured,https://i.postimg.cc/vB5YMv7C/754.png
NA,Russia,R-166-0.5 signals vehicle,captured,https://i.postimg.cc/Z5GKzh1D/r1.png
NA,Russia,R-419L1 communications station,captured,https://i.postimg.cc/pXL1Kn3v/5583.png
NA,Russia,Unknown communications station based on the KamAZ 6x6,captured,https://i.postimg.cc/dQSXZBB2/74.png
NA,Russia,Unknown communications station,captured,https://i.postimg.cc/Jn500txp/55799.png
NA,Soviet Union,UR-77 'Meterorit' mine clearing vehicle,captured,https://i.postimg.cc/26Mr9sCf/667.png
NA,Soviet Union,GMZ-3 minelayer,captured,https://i.postimg.cc/VNwZpLhm/663.png
NA,Soviet Union,BAT-2 heavy engineering vehicle,captured,https://i.postimg.cc/fR5byVj2/k88.jpg
NA,Soviet Union,BREM-1 armoured recovery vehicle,captured,https://i.postimg.cc/CxbjQs0Z/q1.png
NA,Russia,BREM-K armoured recovery vehicle,captured,https://i.postimg.cc/cJZQyt1F/q3.jpg
NA,Czech Republic,BREM-Ch ''BREM-4'' armoured recovery vehicle,captured,https://i.postimg.cc/R0RwMCN4/q4.jpg
NA,Russia,REM-KL armoured recovery vehicle,captured,https://i.postimg.cc/nzhBM8D7/q5.jpg
NA,Soviet Union,IMR-2 combat engineering vehicle,captured,https://i.postimg.cc/Zn9NFrj5/q6.jpg
NA,Soviet Union,TMM-3 bridge layer,captured,https://i.postimg.cc/269vZHQt/q7.png
NA,Soviet Union,PMP floating bridge,captured,https://i.postimg.cc/RhjHPNbQ/q8.png
NA,Soviet Union,PTS-3 tracked amphibious transport,captured,https://i.postimg.cc/7Pc0PWYG/q9.jpg
NA,Russia,KamAZ-5350 with EOV-3523 excavator,captured,https://i.postimg.cc/Tw1hHZ5d/77h.png
NA,Russia,KamAZ-5350 with KS-45719-7M crane,captured,https://i.postimg.cc/zvFf4vcZ/Screenshot-8471.png
NA,Russia,KamAZ-5350 with crane,captured,https://i.postimg.cc/6QcY6f4y/Screenshot-8473.png
NA,Russia,Ural-4320 Wrecker,captured,https://postimg.cc/gryBVFjK
NA,Soviet Union,9M111 Fagot,captured,https://i.postimg.cc/0Qx3NNNy/bn8.png
NA,Soviet Union,9M113 Konkurs,captured,https://i.postimg.cc/brjQ7Srg/66522.png
NA,Russia,9M113M Konkurs-M,captured,https://i.postimg.cc/WbY733HN/4g.png
NA,Russia,9М131F Metis-M1,captured,https://i.postimg.cc/SR1yPs6s/f2.png
NA,Soviet Union,9M114 Kokon,captured,https://i.postimg.cc/vmPKKKjX/r1.png
NA,Soviet Union,9K38 Igla,captured,https://i.postimg.cc/RZ337kgr/p2.png
NA,Russia,9K333 Verba,captured,https://i.postimg.cc/jSm1s8cQ/f57.png
NA,Soviet Union,120mm 2B11/2S12,captured,https://i.postimg.cc/FzLk3HcB/g43.jpg
NA,Russia,120mm 2B11/2S12A,captured,https://i.postimg.cc/3JZg39j4/u1.jpg
NA,Soviet Union,120mm 2B16 Nona-K howitzer,captured,https://i.postimg.cc/BQ3TWRFf/u2.jpg
NA,Soviet Union,122mm D-30 howitzer 2A18,captured,https://i.postimg.cc/MT3RB1JY/4f70.png
NA,Soviet Union,152mm 2A65 Msta-B howitzer,captured,https://i.postimg.cc/mkzkbSC0/u1.jpg
NA,Soviet Union,120mm 2S9 Nona,captured,https://i.postimg.cc/7Lw5g0r2/u2.jpg
NA,Soviet Union,122mm 2S1 Gvozdika,captured,https://i.postimg.cc/rmH8hcT2/y2.jpg
NA,Soviet Union,152mm 2S3 Akatsiya,captured,https://i.postimg.cc/g2cq6M8R/df.png
NA,Soviet Union,152mm 2S19 Msta-S,captured,https://i.postimg.cc/3xzdgFbn/ug2.png
NA,Soviet Union,122mm BM-21 'Grad',captured,https://i.postimg.cc/HWfM0HcQ/33e.png
NA,Soviet Union,220mm BM-27 'Uragan',captured,https://i.postimg.cc/xTvXKmS2/d335.png
NA,Russia,122mm 2B17 Tornado-G,captured,https://i.postimg.cc/t4VDp20j/vv31.png
NA,Russia,220mm TOS-1A,captured,https://i.postimg.cc/sfcQf9Xq/2d3.png
NA,Soviet Union,23mm ZU-23,captured,https://i.postimg.cc/pdQ2SCvY/cc2.png
NA,Russia,2K22M1 Tunguska,captured,https://i.postimg.cc/yd0nfG2V/ff1k.png
NA,Soviet Union,9K33 Osa,captured,https://i.postimg.cc/Bvk4bF7L/Screenshot-8948.png
NA,Soviet Union,9K35 Strela-10,captured,https://i.postimg.cc/RhZ0MvwT/tr2.png
NA,Russia,9A310M1 TELAR (for Buk-M1-2),captured,https://i.postimg.cc/HL901gqB/4431.png
NA,Soviet Union,T-64BV,destroyed,https://i.postimg.cc/9Q7VDLd8/ff4467.png
NA,Soviet Union,T-72A,destroyed,https://i.postimg.cc/2STXdhYy/g5.png
NA,Soviet Union,T-72AV,destroyed,https://i.postimg.cc/J4zTrtZW/35.png
NA,Soviet Union,T-72B,abandoned,https://i.postimg.cc/k4x56Cb5/Screenshot-8409.png
NA,Russia,T-72B Obr. 1989,captured,https://i.postimg.cc/pdjsnMg9/c1.png
NA,Russia,T-72B3,captured,https://i.postimg.cc/1tZJGYQv/c2.png
NA,Russia,T-72B3 Obr. 2016,captured,https://i.postimg.cc/4xTDmwy5/Screenshot-8474.png
NA,Soviet Union,T-80BV,captured,https://i.postimg.cc/D0q051ZQ/g788.png
